"","session_id","AS1","CS1","AS2","CS2","SUBEXCL","FASTM","MB3","NB3","EB3","FB3","MB4","NB4","EB4","FB4","MB6","NB6","EB6","FB6","MB7","NB7","EB7","FB7","DIFF1","DIFF2","IAT1","IAT2","IAT"
"253",9861959,900.074856457727,934.062517876393,292.629119211269,241.192912679375,0,0,1362,20,0.05,0,797,40,0.05,0,1169.76470588235,20,0.15,0,874.470588235294,40,0.15,0,-192.235294117647,77.4705882352941,-0.213577007221594,0.264739846957482,0.0255814198679441
"254",9861980,735.032794052982,782.528764875223,,,1,0.875,1599.125,10,0.2,0.5,,,,1,,,,1,,,,1,,,,,
"255",9861981,982.706052644062,984.531813549919,362.288048716991,345.699460767982,0,0,1869.39318885449,19,0.105263157894737,0,819.30303030303,40,0.175,0,1113.3,20,0,0,956.461538461538,40,0.025,0,-756.093188854489,137.158508158508,-0.76939913702592,0.378589657164354,-0.195404739930783
"256",9862028,358.278085596046,351.932444290278,366.644094793351,366.644094793351,0,0,1011.57894736842,20,0.05,0,993.45,40,0,0,1070.6,20,0,0,798.275,40,0,0,59.0210526315789,-195.175,0.164735313167114,-0.532328224487034,-0.18379645565996
"257",9862110,952.977097983475,1289.42639943521,285.684049885001,436.463438713179,1,0.48125,1603.57692307692,16,0.1875,0.2,1571,3,0.666666666666667,0.925,1109.45454545455,11,0.909090909090909,0.4,958.357142857143,21,0.904761904761905,0.4,-494.122377622378,-612.642857142857,-0.518503937469173,-2.14447694013534,-1.33149043880225
"258",9862158,764.043263215471,795.35958974878,862.182428823281,951.782504204997,0,0.00625,1057.05882352941,20,0.15,0,1259.25925925926,40,0.325,0,1248.58823529412,20,0.15,0,1379.337995338,39,0.153846153846154,0.025,191.529411764706,120.078736078736,0.250678752088796,0.139273003095901,0.194975877592348
"259",9862212,1176.79369777481,1196.52763763503,322.435439710485,320.519248166643,0,0,1560.83333333333,20,0.1,0,1164.375,40,0,0,1237.3,20,0,0,883.333333333333,40,0.025,0,-323.533333333333,-281.041666666667,-0.274927826300481,-0.871621515671521,-0.573274670986001
"260",9862230,869.629513325511,873.988773116353,670.010919333023,673.264686584617,0,0,2171.05263157895,20,0.05,0,1556.65,40,0,0,1124.84210526316,20,0.05,0,1039.79487179487,40,0.025,0,-1046.21052631579,-516.855128205128,-1.20305315112297,-0.771412992372785,-0.987233071747877
"261",9862254,533.947473405683,512.166911344102,381.230082725905,328.116289464621,0,0,1325,20,0.2,0,1119.5,40,0.2,0,835.941176470588,20,0.15,0,885.828571428571,40,0.125,0,-489.058823529412,-233.671428571429,-0.915930588471638,-0.612940686371366,-0.764435637421502
"262",9862271,369.099479641608,324.367735460059,294.198350589975,199.370283099522,0,0,788.176470588235,20,0.15,0,801.823529411765,40,0.15,0,846.294117647059,20,0.15,0,743.945945945946,37,0.243243243243243,0,58.1176470588235,-57.8775834658188,0.157457949047382,-0.196729802698598,-0.0196359268256082
"263",9862293,1070.09294775123,1049.34423059629,861.669539740927,859.574391034783,0,0,2550.125,20,0.2,0,1841.4358974359,40,0.025,0,1163.3,20,0,0,1000.5,40,0,0,-1386.825,-840.935897435897,-1.29598555238998,-0.97593782610528,-1.13596168924763
"264",9862295,510.581725804853,505.976716976515,795.918859359901,801.475465034727,0,0,1392.15,20,0,0,1598.02631578947,40,0.05,0,1460.94444444444,20,0.1,0,1344.07692307692,40,0.025,0,68.7944444444443,-253.949392712551,0.134737380849266,-0.319064424377108,-0.0921635217639206
"265",9862297,490.210159013458,476.667745390642,369.636307597107,359.124849058388,0,0,1225,20,0.15,0,1026.02564102564,40,0.025,0,1096,20,0.1,0,952.052631578947,40,0.05,0,-129,-73.9730094466937,-0.263152441107322,-0.200123764701497,-0.23163810290441
"266",9862324,1128.68591865289,1217.390876521,403.810053781386,291.789729820245,0,0,1833.46153846154,20,0.35,0,1305.72222222222,40,0.55,0,1078.66666666667,20,0.1,0,843.526315789474,40,0.05,0,-754.794871794872,-462.195906432749,-0.668737741227191,-1.14458741704081,-0.906662579134003
"267",9862327,579.943515570248,572.651970052597,876.585033057484,893.033155160667,0,0,1305.72222222222,20,0.1,0,1208.97222222222,40,0.1,0,1018.65,20,0,0,1163.64102564103,40,0.025,0,-287.072222222222,-45.3311965811965,-0.495000313849443,-0.0517134047145245,-0.273356859281984
"268",9862337,614.922507104424,614.922507104424,419.573705454749,387.500822426579,0,0,1312.6,20,0,0,1125.5,40,0.15,0,909.3,20,0,0,868.545454545455,40,0.175,0,-403.3,-256.954545454545,-0.655854998541326,-0.612418133248005,-0.634136565894665
"269",9862379,797.798939770236,799.194135365648,244.75966049485,228.631542991956,0,0,1214.94444444444,20,0.1,0,818.871794871795,40,0.025,0,790.95,20,0,0,712.076923076923,40,0.025,0,-423.994444444444,-106.794871794872,-0.53145526185652,-0.436325461389169,-0.483890361622844
"270",9862424,700.090993319783,701.93094384884,737.93754498474,738.953871637235,0,0,1285.10526315789,20,0.05,0,1275.23076923077,40,0.025,0,1188.5,20,0,0,1145.8,40,0,0,-96.6052631578948,-129.430769230769,-0.137989581468259,-0.175395289358052,-0.156692435413156
"271",9862452,326.42766310269,284.739476892967,230.796187966238,230.796187966238,0,0,1194.55555555556,20,0.1,0,977.6,40,0,0,792.65,20,0,0,743.05,40,0,0,-401.905555555556,-234.55,-1.23122394632688,-1.01626461886932,-1.1237442825981
"272",9862485,476.308496291612,456.828640027315,544.117713217107,520.419153916064,0,0,883.235294117647,20,0.15,0,1067.03703703704,40,0.325,0,644.263157894737,20,0.05,0,655.652743652744,37,0.108108108108108,0,-238.97213622291,-411.384293384293,-0.501717139382296,-0.756057528346165,-0.62888733386423
"273",9862561,328.364145709304,305.903814409016,471.147934122421,455.241130630289,0,0,1102.44444444444,20,0.1,0,1353.48648648649,40,0.075,0,994.5,20,0,0,931.974358974359,40,0.025,0,-107.944444444444,-421.512127512127,-0.328733955442279,-0.894649210968636,-0.611691583205458
"274",9862581,1467.12261711646,1493.07354648741,251.34680317176,204.784000063207,0,0,1710.44444444444,20,0.1,0,882.157894736842,40,0.05,0,1123.45,20,0,0,688.571428571429,40,0.125,0,-586.994444444444,-193.586466165414,-0.400099103916855,-0.770196651489236,-0.585147877703045
"275",9862582,714.675113170807,727.938384798804,239.602910523913,158.675066223686,0,0,1076.94736842105,20,0.05,0,752.011312217195,39,0.128205128205128,0,655.393188854489,19,0.105263157894737,0,666.254135338346,38,0.0789473684210526,0,-421.554179566564,-85.7571768788488,-0.589854287350583,-0.357913752764243,-0.473884020057413
"276",9862619,560.473802053401,564.796126020364,657.412908030843,657.412908030843,0,0,1203.65,20,0,0,1088.45,40,0,0,773.789473684211,20,0.05,0,748.15,40,0,0,-429.86052631579,-340.3,-0.766959177647402,-0.517635105491471,-0.642297141569437
"277",9862705,522.162917947284,496.111099986094,485.233241287276,473.412539369663,0,0,1556.3125,20,0.2,0,1208,40,0.075,0,1154.05263157895,20,0.05,0,867.342105263158,40,0.05,0,-402.259868421053,-340.657894736842,-0.770372338967326,-0.702049789155232,-0.736211064061279
